Category,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Reimpor,2015,07/07/2015,Tuesday,2020-07-07,All,All,All,$,0,96000000
Reimpor,2019,09/08/2019,Friday,2020-07-08,All,All,All,$,1000000,98000000
Reimpor,2016,05/08/2016,Friday,2020-07-08,All,All,All,$,0,110000000
Reimpor,2020,07/08/2020,Friday,2020-07-08,All,All,All,$,1000000,105000000
Reimpor,2017,11/08/2017,Friday,2020-07-08,All,All,All,$,0,91000000
Reimpor,2015,07/08/2015,Friday,2020-07-08,All,All,All,$,0,122000000
Reimpor,2018,10/08/2018,Friday,2020-07-08,All,All,All,$,1000000,107000000
Reimpor,2019,09/09/2019,Monday,2020-07-09,All,All,All,$,1000000,112000000
Reimpor,2015,07/09/2015,Monday,2020-07-09,All,All,All,$,2000000,155000000
Reimpor,2020,07/09/2020,Monday,2020-07-09,All,All,All,$,0,126000000
Reimpor,2016,05/09/2016,Monday,2020-07-09,All,All,All,$,0,126000000
Reimpor,2018,10/09/2018,Monday,2020-07-09,All,All,All,$,0,122000000
Reimpor,2017,11/09/2017,Monday,2020-07-09,All,All,All,$,0,115000000
Reimpor,2015,07/10/2015,Wednesday,2020-07-10,All,All,All,$,1000000,175000000
Reimpor,2018,10/10/2018,Wednesday,2020-07-10,All,All,All,$,1000000,138000000
Reimpor,2017,11/10/2017,Wednesday,2020-07-10,All,All,All,$,2000000,133000000
Reimpor,2019,09/10/2019,Wednesday,2020-07-10,All,All,All,$,0,124000000
Reimpor,2020,07/10/2020,Wednesday,2020-07-10,All,All,All,$,1000000,137000000
Reimpor,2016,05/10/2016,Wednesday,2020-07-10,All,All,All,$,1000000,143000000
Reimpor,2019,09/11/2019,Saturday,2020-07-11,All,All,All,$,0,141000000
Reimpor,2016,05/11/2016,Saturday,2020-07-11,All,All,All,$,0,159000000
Reimpor,2018,10/11/2018,Saturday,2020-07-11,All,All,All,$,0,152000000
Reimpor,2017,11/11/2017,Saturday,2020-07-11,All,All,All,$,0,155000000
Reimpor,2015,07/11/2015,Saturday,2020-07-11,All,All,All,$,0,199000000
Reimpor,2020,07/11/2020,Saturday,2020-07-11,All,All,All,$,0,159000000
Reimpor,2020,07/12/2020,Monday,2020-07-12,All,All,All,$,1000000,175000000
Reimpor,2019,09/12/2019,Monday,2020-07-12,All,All,All,$,2000000,164000000
Reimpor,2018,10/12/2018,Monday,2020-07-12,All,All,All,$,1000000,172000000
Reimpor,2016,05/12/2016,Monday,2020-07-12,All,All,All,$,1000000,174000000
Reimpor,2015,07/12/2015,Monday,2020-07-12,All,All,All,$,1000000,222000000
Reimpor,2017,11/12/2017,Monday,2020-07-12,All,All,All,$,1000000,172000000
Reimpor,2016,11/07/2016,Monday,2020-07-13,All,All,All,$,1000000,95000000
Reimpor,2020,13/07/2020,Monday,2020-07-13,All,All,All,$,3000000,87000000
Reimpor,2018,16/07/2018,Monday,2020-07-13,All,All,All,$,1000000,94000000
Reimpor,2019,15/07/2019,Monday,2020-07-13,All,All,All,$,1000000,85000000
Reimpor,2015,13/07/2015,Monday,2020-07-13,All,All,All,$,1000000,98000000
Reimpor,2017,17/07/2017,Monday,2020-07-13,All,All,All,$,1000000,75000000
Reimpor,2019,16/07/2019,Tuesday,2020-07-14,All,All,All,$,0,86000000
Reimpor,2016,12/07/2016,Tuesday,2020-07-14,All,All,All,$,1000000,95000000
Reimpor,2015,14/07/2015,Tuesday,2020-07-14,All,All,All,$,0,99000000
Reimpor,2018,17/07/2018,Tuesday,2020-07-14,All,All,All,$,1000000,95000000
Reimpor,2020,14/07/2020,Tuesday,2020-07-14,All,All,All,$,0,88000000
Reimpor,2017,18/07/2017,Tuesday,2020-07-14,All,All,All,$,1000000,77000000
Reimpor,2020,15/07/2020,Wednesday,2020-07-15,All,All,All,$,1000000,88000000
Reimpor,2017,19/07/2017,Wednesday,2020-07-15,All,All,All,$,0,77000000
Reimpor,2019,17/07/2019,Wednesday,2020-07-15,All,All,All,$,0,86000000
Reimpor,2018,18/07/2018,Wednesday,2020-07-15,All,All,All,$,1000000,96000000
Reimpor,2016,13/07/2016,Wednesday,2020-07-15,All,All,All,$,2000000,97000000
Reimpor,2015,15/07/2015,Wednesday,2020-07-15,All,All,All,$,0,99000000
Reimpor,2017,20/07/2017,Thursday,2020-07-16,All,All,All,$,0,78000000
Reimpor,2018,19/07/2018,Thursday,2020-07-16,All,All,All,$,0,96000000
Reimpor,2019,18/07/2019,Thursday,2020-07-16,All,All,All,$,1000000,87000000
Reimpor,2015,16/07/2015,Thursday,2020-07-16,All,All,All,$,1000000,100000000
Reimpor,2020,16/07/2020,Thursday,2020-07-16,All,All,All,$,1000000,89000000
Reimpor,2016,14/07/2016,Thursday,2020-07-16,All,All,All,$,0,97000000
Reimpor,2017,21/07/2017,Friday,2020-07-17,All,All,All,$,0,78000000
Reimpor,2020,17/07/2020,Friday,2020-07-17,All,All,All,$,1000000,90000000
Reimpor,2018,20/07/2018,Friday,2020-07-17,All,All,All,$,0,97000000
Reimpor,2016,15/07/2016,Friday,2020-07-17,All,All,All,$,1000000,98000000
Reimpor,2019,19/07/2019,Friday,2020-07-17,All,All,All,$,1000000,88000000
Reimpor,2015,17/07/2015,Friday,2020-07-17,All,All,All,$,1000000,101000000
Reimpor,2020,18/07/2020,Saturday,2020-07-18,All,All,All,$,0,90000000
Reimpor,2018,21/07/2018,Saturday,2020-07-18,All,All,All,$,0,97000000
Reimpor,2016,16/07/2016,Saturday,2020-07-18,All,All,All,$,0,98000000
Reimpor,2019,20/07/2019,Saturday,2020-07-18,All,All,All,$,0,88000000
Reimpor,2015,18/07/2015,Saturday,2020-07-18,All,All,All,$,0,101000000
Reimpor,2017,22/07/2017,Saturday,2020-07-18,All,All,All,$,0,78000000
Reimpor,2018,22/07/2018,Sunday,2020-07-19,All,All,All,$,0,97000000
Reimpor,2019,21/07/2019,Sunday,2020-07-19,All,All,All,$,0,88000000
Reimpor,2015,19/07/2015,Sunday,2020-07-19,All,All,All,$,0,101000000
Reimpor,2020,19/07/2020,Sunday,2020-07-19,All,All,All,$,0,90000000
Reimpor,2016,17/07/2016,Sunday,2020-07-19,All,All,All,$,0,98000000
Reimpor,2017,23/07/2017,Sunday,2020-07-19,All,All,All,$,0,78000000
Reimpor,2016,18/07/2016,Monday,2020-07-20,All,All,All,$,1000000,99000000
Reimpor,2015,20/07/2015,Monday,2020-07-20,All,All,All,$,1000000,102000000
Reimpor,2019,22/07/2019,Monday,2020-07-20,All,All,All,$,0,88000000
Reimpor,2018,23/07/2018,Monday,2020-07-20,All,All,All,$,0,97000000
Reimpor,2020,20/07/2020,Monday,2020-07-20,All,All,All,$,0,90000000
Reimpor,2017,24/07/2017,Monday,2020-07-20,All,All,All,$,0,78000000
Reimpor,2016,19/07/2016,Tuesday,2020-07-21,All,All,All,$,0,100000000
Reimpor,2018,24/07/2018,Tuesday,2020-07-21,All,All,All,$,0,97000000
Reimpor,2019,23/07/2019,Tuesday,2020-07-21,All,All,All,$,1000000,89000000
Reimpor,2017,25/07/2017,Tuesday,2020-07-21,All,All,All,$,0,79000000
Reimpor,2015,21/07/2015,Tuesday,2020-07-21,All,All,All,$,0,102000000
Reimpor,2020,21/07/2020,Tuesday,2020-07-21,All,All,All,$,1000000,91000000
Reimpor,2016,20/07/2016,Wednesday,2020-07-22,All,All,All,$,1000000,100000000
Reimpor,2020,22/07/2020,Wednesday,2020-07-22,All,All,All,$,3000000,93000000
Reimpor,2015,22/07/2015,Wednesday,2020-07-22,All,All,All,$,5000000,107000000
Reimpor,2018,25/07/2018,Wednesday,2020-07-22,All,All,All,$,0,98000000
Reimpor,2017,26/07/2017,Wednesday,2020-07-22,All,All,All,$,1000000,79000000
Reimpor,2019,24/07/2019,Wednesday,2020-07-22,All,All,All,$,0,90000000
Reimpor,2018,26/07/2018,Thursday,2020-07-23,All,All,All,$,0,98000000
Reimpor,2020,23/07/2020,Thursday,2020-07-23,All,All,All,$,1000000,94000000
Reimpor,2019,25/07/2019,Thursday,2020-07-23,All,All,All,$,0,90000000
Reimpor,2017,27/07/2017,Thursday,2020-07-23,All,All,All,$,0,80000000
Reimpor,2015,23/07/2015,Thursday,2020-07-23,All,All,All,$,5000000,111000000
Reimpor,2016,21/07/2016,Thursday,2020-07-23,All,All,All,$,0,101000000
Reimpor,2017,28/07/2017,Friday,2020-07-24,All,All,All,$,1000000,81000000
Reimpor,2016,22/07/2016,Friday,2020-07-24,All,All,All,$,1000000,102000000
Reimpor,2015,24/07/2015,Friday,2020-07-24,All,All,All,$,0,112000000
Reimpor,2019,26/07/2019,Friday,2020-07-24,All,All,All,$,0,90000000
Reimpor,2018,27/07/2018,Friday,2020-07-24,All,All,All,$,1000000,99000000
Reimpor,2020,24/07/2020,Friday,2020-07-24,All,All,All,$,0,94000000
Reimpor,2019,27/07/2019,Saturday,2020-07-25,All,All,All,$,0,90000000
Reimpor,2020,25/07/2020,Saturday,2020-07-25,All,All,All,$,0,94000000
Reimpor,2016,23/07/2016,Saturday,2020-07-25,All,All,All,$,0,102000000
Reimpor,2017,29/07/2017,Saturday,2020-07-25,All,All,All,$,0,81000000
Reimpor,2018,28/07/2018,Saturday,2020-07-25,All,All,All,$,0,99000000
Reimpor,2015,25/07/2015,Saturday,2020-07-25,All,All,All,$,0,112000000
Reimpor,2018,29/07/2018,Sunday,2020-07-26,All,All,All,$,0,99000000
Reimpor,2015,26/07/2015,Sunday,2020-07-26,All,All,All,$,0,112000000
Reimpor,2017,30/07/2017,Sunday,2020-07-26,All,All,All,$,0,81000000
Reimpor,2019,28/07/2019,Sunday,2020-07-26,All,All,All,$,0,90000000
Reimpor,2016,24/07/2016,Sunday,2020-07-26,All,All,All,$,0,102000000
Reimpor,2020,26/07/2020,Sunday,2020-07-26,All,All,All,$,0,95000000
Reimpor,2019,29/07/2019,Monday,2020-07-27,All,All,All,$,0,91000000
Reimpor,2020,27/07/2020,Monday,2020-07-27,All,All,All,$,0,95000000
Reimpor,2015,27/07/2015,Monday,2020-07-27,All,All,All,$,1000000,112000000
Reimpor,2017,31/07/2017,Monday,2020-07-27,All,All,All,$,4000000,84000000
Reimpor,2016,25/07/2016,Monday,2020-07-27,All,All,All,$,1000000,103000000
Reimpor,2018,30/07/2018,Monday,2020-07-27,All,All,All,$,1000000,100000000
Reimpor,2019,30/07/2019,Tuesday,2020-07-28,All,All,All,$,1000000,91000000
Reimpor,2017,01/08/2017,Tuesday,2020-07-28,All,All,All,$,0,85000000
Reimpor,2020,28/07/2020,Tuesday,2020-07-28,All,All,All,$,1000000,96000000
Reimpor,2016,26/07/2016,Tuesday,2020-07-28,All,All,All,$,1000000,104000000
Reimpor,2018,31/07/2018,Tuesday,2020-07-28,All,All,All,$,0,100000000
Reimpor,2015,28/07/2015,Tuesday,2020-07-28,All,All,All,$,2000000,114000000
Reimpor,2016,27/07/2016,Wednesday,2020-07-29,All,All,All,$,1000000,105000000
Reimpor,2020,29/07/2020,Wednesday,2020-07-29,All,All,All,$,0,96000000
Reimpor,2018,01/08/2018,Wednesday,2020-07-29,All,All,All,$,0,101000000
Reimpor,2019,31/07/2019,Wednesday,2020-07-29,All,All,All,$,1000000,92000000
Reimpor,2015,29/07/2015,Wednesday,2020-07-29,All,All,All,$,0,114000000
Reimpor,2017,02/08/2017,Wednesday,2020-07-29,All,All,All,$,1000000,85000000
Reimpor,2016,28/07/2016,Thursday,2020-07-30,All,All,All,$,1000000,105000000
Reimpor,2015,30/07/2015,Thursday,2020-07-30,All,All,All,$,0,115000000
Reimpor,2019,01/08/2019,Thursday,2020-07-30,All,All,All,$,1000000,93000000
Reimpor,2020,30/07/2020,Thursday,2020-07-30,All,All,All,$,4000000,99000000
Reimpor,2018,02/08/2018,Thursday,2020-07-30,All,All,All,$,1000000,102000000
Reimpor,2017,03/08/2017,Thursday,2020-07-30,All,All,All,$,1000000,86000000
Reimpor,2017,04/08/2017,Friday,2020-07-31,All,All,All,$,1000000,87000000
Reimpor,2018,03/08/2018,Friday,2020-07-31,All,All,All,$,1000000,103000000
Reimpor,2019,02/08/2019,Friday,2020-07-31,All,All,All,$,0,94000000
Reimpor,2015,31/07/2015,Friday,2020-07-31,All,All,All,$,1000000,116000000
Reimpor,2016,29/07/2016,Friday,2020-07-31,All,All,All,$,0,105000000
Reimpor,2020,31/07/2020,Friday,2020-07-31,All,All,All,$,1000000,101000000
Reimpor,2020,08/02/2020,Saturday,2020-08-02,All,All,All,$,0,4000000
Reimpor,2015,07/02/2015,Saturday,2020-08-02,All,All,All,$,0,5000000
Reimpor,2017,11/02/2017,Saturday,2020-08-02,All,All,All,$,0,1000000
Reimpor,2016,06/02/2016,Saturday,2020-08-02,All,All,All,$,0,2000000
Reimpor,2019,09/02/2019,Saturday,2020-08-02,All,All,All,$,0,4000000
Reimpor,2018,10/02/2018,Saturday,2020-08-02,All,All,All,$,0,3000000
Reimpor,2019,10/03/2019,Sunday,2020-08-03,All,All,All,$,0,17000000
Reimpor,2017,12/03/2017,Sunday,2020-08-03,All,All,All,$,0,13000000
Reimpor,2016,06/03/2016,Sunday,2020-08-03,All,All,All,$,0,18000000
Reimpor,2018,11/03/2018,Sunday,2020-08-03,All,All,All,$,0,19000000
Reimpor,2015,08/03/2015,Sunday,2020-08-03,All,All,All,$,0,25000000
Reimpor,2020,08/03/2020,Sunday,2020-08-03,All,All,All,$,0,19000000
Reimpor,2018,11/04/2018,Wednesday,2020-08-04,All,All,All,$,1000000,32000000
Reimpor,2017,12/04/2017,Wednesday,2020-08-04,All,All,All,$,1000000,34000000
Reimpor,2016,06/04/2016,Wednesday,2020-08-04,All,All,All,$,1000000,40000000
Reimpor,2019,10/04/2019,Wednesday,2020-08-04,All,All,All,$,0,32000000
Reimpor,2015,08/04/2015,Wednesday,2020-08-04,All,All,All,$,2000000,45000000
Reimpor,2020,08/04/2020,Wednesday,2020-08-04,All,All,All,$,0,32000000
Reimpor,2016,06/05/2016,Friday,2020-08-05,All,All,All,$,1000000,62000000
Reimpor,2015,08/05/2015,Friday,2020-08-05,All,All,All,$,1000000,70000000
Reimpor,2019,10/05/2019,Friday,2020-08-05,All,All,All,$,0,52000000
Reimpor,2017,12/05/2017,Friday,2020-08-05,All,All,All,$,0,48000000
Reimpor,2020,08/05/2020,Friday,2020-08-05,All,All,All,$,0,46000000
Reimpor,2018,11/05/2018,Friday,2020-08-05,All,All,All,$,1000000,60000000
Reimpor,2019,10/06/2019,Monday,2020-08-06,All,All,All,$,0,66000000
Reimpor,2017,12/06/2017,Monday,2020-08-06,All,All,All,$,1000000,60000000
Reimpor,2018,11/06/2018,Monday,2020-08-06,All,All,All,$,0,78000000
Reimpor,2015,08/06/2015,Monday,2020-08-06,All,All,All,$,0,84000000
Reimpor,2016,06/06/2016,Monday,2020-08-06,All,All,All,$,0,76000000
Reimpor,2020,08/06/2020,Monday,2020-08-06,All,All,All,$,0,60000000
Reimpor,2017,12/07/2017,Wednesday,2020-08-07,All,All,All,$,1000000,74000000
Reimpor,2019,10/07/2019,Wednesday,2020-08-07,All,All,All,$,1000000,84000000
Reimpor,2018,11/07/2018,Wednesday,2020-08-07,All,All,All,$,1000000,92000000
Reimpor,2015,08/07/2015,Wednesday,2020-08-07,All,All,All,$,0,97000000
Reimpor,2020,08/07/2020,Wednesday,2020-08-07,All,All,All,$,0,82000000
Reimpor,2016,06/07/2016,Wednesday,2020-08-07,All,All,All,$,0,92000000
Reimpor,2016,06/08/2016,Saturday,2020-08-08,All,All,All,$,0,110000000
Reimpor,2020,08/08/2020,Saturday,2020-08-08,All,All,All,$,0,105000000
Reimpor,2019,10/08/2019,Saturday,2020-08-08,All,All,All,$,0,98000000
Reimpor,2015,08/08/2015,Saturday,2020-08-08,All,All,All,$,0,122000000
Reimpor,2018,11/08/2018,Saturday,2020-08-08,All,All,All,$,0,107000000
Reimpor,2017,12/08/2017,Saturday,2020-08-08,All,All,All,$,0,91000000
Reimpor,2019,10/09/2019,Tuesday,2020-08-09,All,All,All,$,1000000,113000000
Reimpor,2015,08/09/2015,Tuesday,2020-08-09,All,All,All,$,1000000,156000000
Reimpor,2017,12/09/2017,Tuesday,2020-08-09,All,All,All,$,1000000,116000000
Reimpor,2020,08/09/2020,Tuesday,2020-08-09,All,All,All,$,0,127000000
Reimpor,2016,06/09/2016,Tuesday,2020-08-09,All,All,All,$,1000000,127000000
Reimpor,2018,11/09/2018,Tuesday,2020-08-09,All,All,All,$,0,122000000
Reimpor,2017,12/10/2017,Thursday,2020-08-10,All,All,All,$,1000000,134000000
Reimpor,2016,06/10/2016,Thursday,2020-08-10,All,All,All,$,0,143000000
Reimpor,2020,08/10/2020,Thursday,2020-08-10,All,All,All,$,0,137000000
Reimpor,2015,08/10/2015,Thursday,2020-08-10,All,All,All,$,1000000,175000000
Reimpor,2019,10/10/2019,Thursday,2020-08-10,All,All,All,$,1000000,125000000
Reimpor,2018,11/10/2018,Thursday,2020-08-10,All,All,All,$,0,139000000
Reimpor,2017,12/11/2017,Sunday,2020-08-11,All,All,All,$,0,155000000
Reimpor,2015,08/11/2015,Sunday,2020-08-11,All,All,All,$,0,199000000
Reimpor,2019,10/11/2019,Sunday,2020-08-11,All,All,All,$,0,141000000
Reimpor,2016,06/11/2016,Sunday,2020-08-11,All,All,All,$,0,159000000
Reimpor,2018,11/11/2018,Sunday,2020-08-11,All,All,All,$,0,152000000
Reimpor,2018,11/12/2018,Tuesday,2020-08-12,All,All,All,$,0,172000000
Reimpor,2016,06/12/2016,Tuesday,2020-08-12,All,All,All,$,1000000,175000000
Reimpor,2019,10/12/2019,Tuesday,2020-08-12,All,All,All,$,2000000,166000000
Reimpor,2020,08/12/2020,Tuesday,2020-08-12,All,All,All,$,1000000,176000000
Reimpor,2017,12/12/2017,Tuesday,2020-08-12,All,All,All,$,1000000,173000000
Reimpor,2015,08/12/2015,Tuesday,2020-08-12,All,All,All,$,0,222000000
Reimpor,2020,13/08/2020,Thursday,2020-08-13,All,All,All,$,0,111000000
Reimpor,2018,16/08/2018,Thursday,2020-08-13,All,All,All,$,0,109000000
Reimpor,2017,17/08/2017,Thursday,2020-08-13,All,All,All,$,1000000,95000000
Reimpor,2016,11/08/2016,Thursday,2020-08-13,All,All,All,$,1000000,113000000
Reimpor,2019,15/08/2019,Thursday,2020-08-13,All,All,All,$,0,99000000
Reimpor,2015,13/08/2015,Thursday,2020-08-13,All,All,All,$,1000000,125000000
Reimpor,2015,14/08/2015,Friday,2020-08-14,All,All,All,$,2000000,127000000
Reimpor,2016,12/08/2016,Friday,2020-08-14,All,All,All,$,1000000,114000000
Reimpor,2018,17/08/2018,Friday,2020-08-14,All,All,All,$,1000000,110000000
Reimpor,2017,18/08/2017,Friday,2020-08-14,All,All,All,$,0,95000000
Reimpor,2019,16/08/2019,Friday,2020-08-14,All,All,All,$,1000000,100000000
Reimpor,2020,14/08/2020,Friday,2020-08-14,All,All,All,$,3000000,114000000
Reimpor,2018,18/08/2018,Saturday,2020-08-15,All,All,All,$,0,110000000
Reimpor,2016,13/08/2016,Saturday,2020-08-15,All,All,All,$,0,114000000
Reimpor,2020,15/08/2020,Saturday,2020-08-15,All,All,All,$,0,114000000
Reimpor,2017,19/08/2017,Saturday,2020-08-15,All,All,All,$,0,95000000
Reimpor,2019,17/08/2019,Saturday,2020-08-15,All,All,All,$,0,100000000
Reimpor,2015,15/08/2015,Saturday,2020-08-15,All,All,All,$,0,127000000
Reimpor,2020,16/08/2020,Sunday,2020-08-16,All,All,All,$,0,114000000
Reimpor,2019,18/08/2019,Sunday,2020-08-16,All,All,All,$,0,101000000
Reimpor,2015,16/08/2015,Sunday,2020-08-16,All,All,All,$,0,127000000
Reimpor,2016,14/08/2016,Sunday,2020-08-16,All,All,All,$,0,114000000
Reimpor,2017,20/08/2017,Sunday,2020-08-16,All,All,All,$,0,95000000
Reimpor,2018,19/08/2018,Sunday,2020-08-16,All,All,All,$,0,110000000
Reimpor,2020,17/08/2020,Monday,2020-08-17,All,All,All,$,1000000,115000000
Reimpor,2019,19/08/2019,Monday,2020-08-17,All,All,All,$,0,101000000
Reimpor,2015,17/08/2015,Monday,2020-08-17,All,All,All,$,1000000,128000000
Reimpor,2016,15/08/2016,Monday,2020-08-17,All,All,All,$,1000000,115000000
Reimpor,2017,21/08/2017,Monday,2020-08-17,All,All,All,$,1000000,96000000
Reimpor,2018,20/08/2018,Monday,2020-08-17,All,All,All,$,1000000,111000000
Reimpor,2017,22/08/2017,Tuesday,2020-08-18,All,All,All,$,1000000,97000000
Reimpor,2015,18/08/2015,Tuesday,2020-08-18,All,All,All,$,0,128000000
Reimpor,2019,20/08/2019,Tuesday,2020-08-18,All,All,All,$,0,101000000
Reimpor,2016,16/08/2016,Tuesday,2020-08-18,All,All,All,$,0,115000000
Reimpor,2018,21/08/2018,Tuesday,2020-08-18,All,All,All,$,1000000,111000000
Reimpor,2020,18/08/2020,Tuesday,2020-08-18,All,All,All,$,3000000,119000000
Reimpor,2018,22/08/2018,Wednesday,2020-08-19,All,All,All,$,1000000,113000000
Reimpor,2017,23/08/2017,Wednesday,2020-08-19,All,All,All,$,2000000,99000000
Reimpor,2015,19/08/2015,Wednesday,2020-08-19,All,All,All,$,1000000,129000000
Reimpor,2020,19/08/2020,Wednesday,2020-08-19,All,All,All,$,0,119000000
Reimpor,2016,17/08/2016,Wednesday,2020-08-19,All,All,All,$,0,116000000
Reimpor,2019,21/08/2019,Wednesday,2020-08-19,All,All,All,$,2000000,103000000
Reimpor,2019,22/08/2019,Thursday,2020-08-20,All,All,All,$,1000000,104000000
Reimpor,2020,20/08/2020,Thursday,2020-08-20,All,All,All,$,0,119000000
Reimpor,2018,23/08/2018,Thursday,2020-08-20,All,All,All,$,1000000,113000000
Reimpor,2015,20/08/2015,Thursday,2020-08-20,All,All,All,$,1000000,130000000
Reimpor,2016,18/08/2016,Thursday,2020-08-20,All,All,All,$,0,116000000
Reimpor,2017,24/08/2017,Thursday,2020-08-20,All,All,All,$,1000000,99000000
Reimpor,2019,23/08/2019,Friday,2020-08-21,All,All,All,$,0,104000000
Reimpor,2015,21/08/2015,Friday,2020-08-21,All,All,All,$,0,130000000
Reimpor,2017,25/08/2017,Friday,2020-08-21,All,All,All,$,1000000,100000000
Reimpor,2020,21/08/2020,Friday,2020-08-21,All,All,All,$,1000000,120000000
Reimpor,2016,19/08/2016,Friday,2020-08-21,All,All,All,$,1000000,117000000
Reimpor,2018,24/08/2018,Friday,2020-08-21,All,All,All,$,1000000,114000000
Reimpor,2015,22/08/2015,Saturday,2020-08-22,All,All,All,$,0,130000000
Reimpor,2019,24/08/2019,Saturday,2020-08-22,All,All,All,$,0,104000000
Reimpor,2016,20/08/2016,Saturday,2020-08-22,All,All,All,$,0,117000000
Reimpor,2020,22/08/2020,Saturday,2020-08-22,All,All,All,$,0,120000000
Reimpor,2018,25/08/2018,Saturday,2020-08-22,All,All,All,$,0,114000000
Reimpor,2017,26/08/2017,Saturday,2020-08-22,All,All,All,$,0,100000000
Reimpor,2019,25/08/2019,Sunday,2020-08-23,All,All,All,$,0,104000000
Reimpor,2015,23/08/2015,Sunday,2020-08-23,All,All,All,$,1000000,131000000
Reimpor,2016,21/08/2016,Sunday,2020-08-23,All,All,All,$,0,117000000
Reimpor,2020,23/08/2020,Sunday,2020-08-23,All,All,All,$,0,120000000
Reimpor,2018,26/08/2018,Sunday,2020-08-23,All,All,All,$,0,114000000
Reimpor,2017,27/08/2017,Sunday,2020-08-23,All,All,All,$,0,100000000
Reimpor,2015,24/08/2015,Monday,2020-08-24,All,All,All,$,5000000,135000000
Reimpor,2018,27/08/2018,Monday,2020-08-24,All,All,All,$,0,114000000
Reimpor,2017,28/08/2017,Monday,2020-08-24,All,All,All,$,0,100000000
Reimpor,2020,24/08/2020,Monday,2020-08-24,All,All,All,$,1000000,121000000
Reimpor,2016,22/08/2016,Monday,2020-08-24,All,All,All,$,2000000,119000000
Reimpor,2019,26/08/2019,Monday,2020-08-24,All,All,All,$,2000000,106000000
Reimpor,2017,29/08/2017,Tuesday,2020-08-25,All,All,All,$,1000000,101000000
Reimpor,2020,25/08/2020,Tuesday,2020-08-25,All,All,All,$,0,121000000
Reimpor,2015,25/08/2015,Tuesday,2020-08-25,All,All,All,$,0,136000000
Reimpor,2018,28/08/2018,Tuesday,2020-08-25,All,All,All,$,1000000,115000000
Reimpor,2016,23/08/2016,Tuesday,2020-08-25,All,All,All,$,1000000,120000000
Reimpor,2019,27/08/2019,Tuesday,2020-08-25,All,All,All,$,1000000,107000000
Reimpor,2015,26/08/2015,Wednesday,2020-08-26,All,All,All,$,0,136000000
Reimpor,2018,29/08/2018,Wednesday,2020-08-26,All,All,All,$,1000000,116000000
Reimpor,2016,24/08/2016,Wednesday,2020-08-26,All,All,All,$,0,120000000
Reimpor,2020,26/08/2020,Wednesday,2020-08-26,All,All,All,$,1000000,122000000
Reimpor,2017,30/08/2017,Wednesday,2020-08-26,All,All,All,$,1000000,102000000
Reimpor,2019,28/08/2019,Wednesday,2020-08-26,All,All,All,$,0,107000000
Reimpor,2020,27/08/2020,Thursday,2020-08-27,All,All,All,$,0,122000000
Reimpor,2015,27/08/2015,Thursday,2020-08-27,All,All,All,$,2000000,138000000
Reimpor,2016,25/08/2016,Thursday,2020-08-27,All,All,All,$,1000000,121000000
Reimpor,2019,29/08/2019,Thursday,2020-08-27,All,All,All,$,1000000,109000000
Reimpor,2018,30/08/2018,Thursday,2020-08-27,All,All,All,$,0,116000000
Reimpor,2017,31/08/2017,Thursday,2020-08-27,All,All,All,$,9000000,111000000
Reimpor,2017,01/09/2017,Friday,2020-08-28,All,All,All,$,1000000,112000000
Reimpor,2016,26/08/2016,Friday,2020-08-28,All,All,All,$,0,121000000
Reimpor,2020,28/08/2020,Friday,2020-08-28,All,All,All,$,1000000,123000000
Reimpor,2019,30/08/2019,Friday,2020-08-28,All,All,All,$,0,109000000
Reimpor,2015,28/08/2015,Friday,2020-08-28,All,All,All,$,4000000,142000000
Reimpor,2018,31/08/2018,Friday,2020-08-28,All,All,All,$,0,117000000
Reimpor,2017,02/09/2017,Saturday,2020-08-29,All,All,All,$,0,112000000
Reimpor,2020,29/08/2020,Saturday,2020-08-29,All,All,All,$,0,123000000
Reimpor,2015,29/08/2015,Saturday,2020-08-29,All,All,All,$,0,142000000
Reimpor,2016,27/08/2016,Saturday,2020-08-29,All,All,All,$,0,121000000
Reimpor,2018,01/09/2018,Saturday,2020-08-29,All,All,All,$,1000000,117000000
Reimpor,2019,31/08/2019,Saturday,2020-08-29,All,All,All,$,0,109000000
Reimpor,2015,30/08/2015,Sunday,2020-08-30,All,All,All,$,0,142000000
Reimpor,2016,28/08/2016,Sunday,2020-08-30,All,All,All,$,0,121000000
Reimpor,2020,30/08/2020,Sunday,2020-08-30,All,All,All,$,0,123000000
Reimpor,2017,03/09/2017,Sunday,2020-08-30,All,All,All,$,0,112000000
Reimpor,2018,02/09/2018,Sunday,2020-08-30,All,All,All,$,0,118000000
Reimpor,2019,01/09/2019,Sunday,2020-08-30,All,All,All,$,0,109000000
Reimpor,2016,29/08/2016,Monday,2020-08-31,All,All,All,$,1000000,122000000
Reimpor,2019,02/09/2019,Monday,2020-08-31,All,All,All,$,1000000,110000000
Reimpor,2017,04/09/2017,Monday,2020-08-31,All,All,All,$,0,112000000
Reimpor,2015,31/08/2015,Monday,2020-08-31,All,All,All,$,0,143000000
Reimpor,2018,03/09/2018,Monday,2020-08-31,All,All,All,$,0,118000000
Reimpor,2020,31/08/2020,Monday,2020-08-31,All,All,All,$,1000000,124000000
Reimpor,2015,08/02/2015,Sunday,2020-09-02,All,All,All,$,0,5000000
